job_id,posting_year,country,region,city,company_name,company_size,industry,job_title,seniority_level,ai_mentioned,ai_keywords,ai_intensity_score,core_skills,ai_skills,salary_usd,salary_change_vs_prev_year_percent,automation_risk_score,reskilling_required,ai_job_displacement_risk,job_description_embedding_cluster,industry_ai_adoption_stage
f2e2cbe2-426c-46a5-988c-dbd41bebdfa0,2019,Sweden,Europe,Bangalore,Future Technologies,Medium,Agriculture,ML Engineer,Lead,False,,0.19,"SQL, Statistics, Software Engineering, Cloud Computing, Business Analysis",Not Specified,79230,-2.99,0.79,False,High,13,Growing
cc9317d1-26f1-443f-b333-b5316bc8afa0,2023,New Zealand,Oceania,Bangalore,NextGen Systems,Enterprise,Tech,Business Analyst,Junior,True,"NLP, machine learning, generative AI, MLOps",0.51,"Statistics, Software Engineering, SQL","NLP, machine learning, generative AI, MLOps",135983,7.09,0.19,True,High,17,Mature
2c7e1a63-ee64-4e7a-9755-2ccf5e93d313,2016,Australia,Oceania,Bangalore,Future Technologies,Large,Manufacturing,ML Engineer,Lead,True,deep learning,0.93,"Python, Statistics, Software Engineering, Research, SQL",deep learning,114952,-3.81,0.11,True,Low,4,Emerging
1431f42c-f709-4acf-bc2b-0f66526cfc9c,2011,Nepal,South Asia,Berlin,Global Technologies,Large,Manufacturing,Systems Engineer,Lead,False,,0.11,"SQL, Statistics, Project Management, Communication, Research, Data Analysis",Not Specified,17960,2.08,0.76,False,Medium,11,Emerging
4eb068d5-4d51-40c6-a82e-f76c4b57325b,2025,Saudi Arabia,Middle East,Singapore,Prime Systems,Startup,Agriculture,Systems Engineer,Mid,True,"reinforcement learning, deep learning, generative AI",0.74,"Python, Research, Statistics, Cloud Computing, Business Analysis","reinforcement learning, deep learning, generative AI",105188,17.47,0.3,True,Medium,15,Growing
4b0aaea3-3363-4dd9-949c-e768108d0442,2016,Canada,North America,Tokyo,NextGen Analytics,Enterprise,Retail,Software Engineer,Junior,True,deep learning,0.93,"SQL, Data Analysis, Python, Project Management, Statistics, Research",deep learning,125121,0.33,0.29,True,Low,2,Emerging
bab05466-fd54-4f4c-8623-cbad62f93a89,2015,Brazil,South America,Sao Paulo,Global Systems,Enterprise,Manufacturing,Research Scientist,Intern,True,"NLP, computer vision",0.61,"SQL, Statistics, Communication","NLP, computer vision",58551,-0.67,0.11,True,Medium,9,Emerging
4bcaef07-42b5-4b9b-b428-52904722cede,2021,South Korea,East Asia,Berlin,Global Solutions,Medium,Healthcare,ML Engineer,Lead,False,,0.09,"Cloud Computing, SQL, Research, Python",Not Specified,70050,-1.95,0.77,False,High,0,Growing
3638cfd2-d3bc-4625-afac-358e1ff6fabb,2011,Japan,East Asia,Tokyo,Future Technologies,Medium,Agriculture,Operations Manager,Lead,False,,0.2,"Business Analysis, Statistics, Python",Not Specified,56175,2.75,0.71,False,High,7,Emerging
2758afed-f933-441d-a039-6312945f4d36,2024,France,Europe,Tokyo,Global Technologies,Small,Healthcare,Policy Analyst,Mid,True,"reinforcement learning, NLP",0.42,"Software Engineering, Communication, Python, Research, Statistics, Data Analysis","reinforcement learning, NLP",128636,8.01,0.18,True,Low,16,Growing
7c6c50da-115e-41f9-bcde-d9fe9894b8ca,2014,Saudi Arabia,Middle East,Lagos,Global Analytics,Small,Healthcare,Operations Manager,Senior,False,,0.14,"Communication, Data Analysis, Business Analysis, Python",Not Specified,49587,-2.7,0.84,False,Low,1,Emerging
598dac7a-504e-4f1a-a95e-790f8bcc374c,2014,France,Europe,Sydney,Global Solutions,Startup,Agriculture,Software Engineer,Junior,False,,0.03,"Communication, Software Engineering, Research, SQL, Business Analysis, Project Management",Not Specified,60473,4.22,0.75,False,High,4,Emerging
7bb2fc41-cbdc-4cd2-a131-dd207c1a1d6d,2015,Italy,Europe,Paris,Prime Technologies,Large,Retail,Research Scientist,Intern,False,,0.01,"Software Engineering, Python, SQL, Research",Not Specified,66478,-3.68,0.6,False,Medium,4,Emerging
2987dd07-bf83-486b-aec6-fdf75327f46e,2023,Australia,Oceania,Dubai,Global Analytics,Large,Agriculture,ML Engineer,Mid,True,MLOps,0.53,"Project Management, SQL, Cloud Computing, Software Engineering, Business Analysis, Communication",MLOps,137961,15.26,0.21,True,Medium,6,Growing
d70a7945-a010-41af-9c2e-f0ea6b954937,2010,Mexico,North America,London,NextGen Analytics,Startup,Agriculture,Research Scientist,Mid,False,,0.08,"Research, Business Analysis, Statistics, Cloud Computing, Data Analysis",Not Specified,63813,3.04,0.72,False,High,12,Emerging
f4d0a8cf-60eb-492a-b4e5-d814dae3e308,2025,Egypt,Africa,London,NextGen Analytics,Medium,Healthcare,ML Engineer,Intern,True,"LLMs, NLP, reinforcement learning, MLOps",0.83,"Research, Business Analysis, Statistics, Communication","LLMs, NLP, reinforcement learning, MLOps",35423,6.79,0.36,True,High,19,Growing
b1154dff-100d-4c85-95af-aa4d2a8553f0,2022,United States,North America,Singapore,Global Systems,Startup,Tech,Systems Engineer,Senior,False,,0.09,"Communication, Python, Data Analysis, Statistics, Project Management",Not Specified,98063,-4.12,0.68,False,Medium,0,Mature
6e8c6643-0275-4a39-83a8-030bb44c47b9,2019,Australia,Oceania,Lagos,Prime Analytics,Startup,Retail,Research Scientist,Senior,False,,0.19,"Statistics, Software Engineering, Research, Cloud Computing",Not Specified,91864,3.13,0.77,False,Low,15,Growing
df950038-dfe2-4fed-bda9-75878d9d4ac9,2025,Netherlands,Europe,Seoul,Global Analytics,Medium,Manufacturing,Product Manager,Mid,True,MLOps,0.45,"Statistics, Research, Cloud Computing, Data Analysis, Python",MLOps,109498,7.8,0.18,True,Medium,3,Growing
55cf2ef7-e75d-4841-b0df-15541e03e699,2016,Nepal,South Asia,Toronto,Global Analytics,Small,Agriculture,Research Scientist,Mid,False,,0.06,"Data Analysis, Communication, Statistics, Project Management, Software Engineering, Cloud Computing",Not Specified,22361,0.1,0.83,False,High,12,Emerging
e4e2d765-984a-46da-b070-38eb39f9b928,2015,Brazil,South America,Toronto,Future Analytics,Small,Retail,Systems Engineer,Junior,False,,0.13,"Python, Data Analysis, Project Management, Statistics",Not Specified,42790,1.05,0.72,False,Medium,2,Emerging
93762328-b02e-4b9b-a898-cb77dcfebacf,2018,Sri Lanka,South Asia,Toronto,Future Systems,Medium,Healthcare,Systems Engineer,Mid,True,"NLP, reinforcement learning",0.66,"Python, Research, Statistics, SQL","NLP, reinforcement learning",29598,16.99,0.38,True,Medium,17,Growing
cfcb427a-9274-434a-9ddb-ab9bc834fd0d,2017,Taiwan,East Asia,Nairobi,Future Solutions,Large,Healthcare,Policy Analyst,Mid,False,,0.04,"Project Management, SQL, Data Analysis, Research, Software Engineering, Python",Not Specified,58148,1.25,0.75,False,High,14,Growing
d159ab14-d130-4c30-92b0-66c9cead5828,2024,Malaysia,Southeast Asia,Seoul,Future Analytics,Medium,Tech,Data Scientist,Intern,True,"machine learning, NLP",0.83,"Business Analysis, Software Engineering, Project Management, Statistics","machine learning, NLP",51971,11.11,0.16,True,Low,6,Mature
01259e4d-a0d3-467d-ad05-d09397e1da2b,2013,Philippines,Southeast Asia,New York,Global Solutions,Small,Agriculture,Operations Manager,Executive,False,,0.14,"Project Management, Statistics, Python, Business Analysis, Research",Not Specified,30856,-1.77,0.79,False,Low,3,Emerging
7fd17fc2-2a6d-4e79-8f0b-f3c60c5bc3f2,2023,Morocco,Africa,Dubai,NextGen Solutions,Startup,Retail,Software Engineer,Junior,True,"deep learning, computer vision, reinforcement learning",0.4,"Software Engineering, SQL, Statistics, Business Analysis","deep learning, computer vision, reinforcement learning",30215,15.19,0.24,True,High,1,Growing
d24f5028-338a-4120-8c4b-3954860c9109,2014,Canada,North America,Nairobi,Prime Technologies,Startup,Agriculture,Data Scientist,Executive,False,,0.05,"Statistics, Data Analysis, Cloud Computing, Python, Project Management, Communication",Not Specified,89729,2.89,0.83,False,High,9,Emerging
4c3f2f91-1c00-4293-b02c-9a1342685e6d,2016,New Zealand,Oceania,Paris,NextGen Systems,Enterprise,Healthcare,Policy Analyst,Junior,False,,0.15,"Cloud Computing, Communication, Statistics, Project Management, Python, Research",Not Specified,71530,3.31,0.87,False,Medium,5,Emerging
4d6d8e1e-04ad-4c98-bd6f-2e3221418840,2020,Sweden,Europe,Singapore,Future Analytics,Enterprise,Healthcare,Systems Engineer,Executive,False,,0.09,"Communication, Project Management, Research, Software Engineering, Cloud Computing",Not Specified,74544,-1.85,0.9,False,High,8,Growing
88e7473d-a9ca-44d3-9f37-708bc7fac542,2018,France,Europe,Toronto,NextGen Analytics,Enterprise,Retail,Research Scientist,Intern,True,"NLP, machine learning, computer vision",0.71,"Python, Business Analysis, SQL, Research, Communication","NLP, machine learning, computer vision",95330,6.0,0.2,True,Medium,11,Growing
7fdcadac-d56e-4f5d-997e-9f23b1397c7b,2024,UAE,Middle East,Sydney,Global Solutions,Startup,Tech,Operations Manager,Lead,True,"generative AI, MLOps, machine learning",0.41,"Data Analysis, Project Management, Software Engineering","generative AI, MLOps, machine learning",110356,13.44,0.17,True,High,0,Mature
9824967f-68aa-4150-bd80-681d6640c172,2019,United States,North America,Paris,Future Systems,Large,Retail,Business Analyst,Senior,True,"machine learning, NLP",0.78,"Research, Cloud Computing, Project Management","machine learning, NLP",119060,8.93,0.4,True,Low,10,Growing
7ff49f95-d884-48e2-868b-2b2e77bdf855,2023,Nigeria,Africa,Berlin,Prime Analytics,Medium,Tech,Product Manager,Senior,False,,0.04,"Business Analysis, Communication, Python, Cloud Computing",Not Specified,26306,-2.97,0.66,False,High,12,Mature
2a1a39f4-d489-421e-828b-0d6704700f05,2011,Sri Lanka,South Asia,Sydney,Global Analytics,Startup,Agriculture,Policy Analyst,Executive,False,,0.17,"Project Management, Cloud Computing, Software Engineering",Not Specified,17772,4.96,0.76,False,Medium,9,Emerging
53768016-3ae8-4ef0-95ca-0a07b1daf870,2011,Taiwan,East Asia,Lagos,Global Analytics,Medium,Healthcare,Business Analyst,Mid,False,,0.13,"Cloud Computing, Data Analysis, SQL, Software Engineering, Business Analysis, Python",Not Specified,50703,3.69,0.65,False,High,8,Emerging
7890dc19-6787-420e-8b82-3e724f889402,2015,Nigeria,Africa,Bangalore,Future Systems,Startup,Healthcare,Data Scientist,Intern,False,,0.01,"Data Analysis, Communication, Cloud Computing, Software Engineering, Statistics, Business Analysis",Not Specified,22897,1.67,0.85,False,High,17,Emerging
1c401fde-53ae-4e40-9412-1da90b76cf4c,2021,Poland,Europe,Seoul,Global Solutions,Startup,Tech,Operations Manager,Junior,False,,0.06,"Cloud Computing, Statistics, Business Analysis",Not Specified,89316,3.2,0.83,False,High,6,Growing
a259a33d-719e-4e89-8d60-24c4a0262750,2019,UAE,Middle East,Dubai,Global Technologies,Enterprise,Manufacturing,AI Researcher,Mid,False,,0.15,"Software Engineering, Communication, Python, Statistics, SQL",Not Specified,56143,-1.67,0.72,False,Medium,4,Growing
98379c4c-d7c4-47f8-b8c7-bf0fd3b1523c,2022,Australia,Oceania,Seoul,Future Technologies,Enterprise,Healthcare,Policy Analyst,Mid,True,"generative AI, reinforcement learning, machine learning",0.55,"SQL, Statistics, Python, Business Analysis","generative AI, reinforcement learning, machine learning",108418,16.4,0.21,True,Low,2,Growing
c5b7bd2f-469d-457d-9347-b500da87d2d0,2019,Brazil,South America,Lagos,Future Systems,Enterprise,Tech,Research Scientist,Mid,False,,0.07,"Statistics, Project Management, Research, Data Analysis",Not Specified,49639,-3.97,0.83,False,Medium,17,Growing
52167674-c642-4ef6-a131-bcde7683a7ed,2013,Sri Lanka,South Asia,Paris,Future Solutions,Small,Manufacturing,Business Analyst,Junior,False,,0.02,"Communication, Project Management, Data Analysis, Python, Software Engineering",Not Specified,24797,0.6,0.63,False,High,10,Emerging
1a2119d6-757d-4fe4-b044-9f152619ff31,2011,New Zealand,Oceania,Berlin,Prime Solutions,Startup,Healthcare,Business Analyst,Mid,False,,0.14,"Research, SQL, Software Engineering, Cloud Computing",Not Specified,59035,-4.46,0.73,False,Low,2,Emerging
3b3dad0f-c97a-43c5-8c7e-7a41c3e29486,2024,Singapore,Southeast Asia,Sao Paulo,Future Solutions,Large,Manufacturing,Operations Manager,Senior,True,"NLP, MLOps",0.89,"SQL, Software Engineering, Communication","NLP, MLOps",55311,9.72,0.16,True,Medium,15,Growing
3a732a9d-b66b-474d-97c7-3608c87a3ac6,2019,Indonesia,Southeast Asia,Paris,Global Solutions,Enterprise,Retail,Policy Analyst,Senior,False,,0.1,"Communication, Business Analysis, Project Management, Cloud Computing, SQL, Research",Not Specified,37021,2.14,0.63,False,Low,15,Growing
d9e3e5a5-a9c4-4053-b5d8-6f46d39ec715,2016,Taiwan,East Asia,New York,NextGen Analytics,Large,Healthcare,Systems Engineer,Junior,True,"NLP, computer vision, deep learning, MLOps",0.95,"Data Analysis, Business Analysis, Software Engineering","NLP, computer vision, deep learning, MLOps",95495,-3.66,0.12,True,High,19,Emerging
0bd9ccb1-86e6-40ec-9afe-81dac9a0a21b,2024,Japan,East Asia,Lagos,Future Analytics,Large,Agriculture,Policy Analyst,Lead,True,"MLOps, NLP, deep learning, generative AI",0.63,"Python, Communication, Software Engineering, Statistics, Data Analysis","MLOps, NLP, deep learning, generative AI",93182,11.48,0.32,True,Low,18,Growing
31bafc84-119e-4055-8898-d1b2848726fa,2012,Philippines,Southeast Asia,Dubai,Global Technologies,Enterprise,Healthcare,Operations Manager,Executive,False,,0.2,"Research, Cloud Computing, Python",Not Specified,34460,-0.35,0.62,False,Medium,17,Emerging
f974eb35-2d30-4114-92e7-a154be414987,2024,Canada,North America,Lagos,Future Systems,Large,Agriculture,Operations Manager,Lead,True,"MLOps, NLP, reinforcement learning",0.56,"Communication, Python, Cloud Computing, Business Analysis","MLOps, NLP, reinforcement learning",119760,17.0,0.32,True,High,19,Growing
5ae1c2f3-1f83-4430-b827-9ff46d3dc538,2018,Israel,Middle East,Sao Paulo,Global Systems,Startup,Manufacturing,Data Scientist,Senior,True,"computer vision, deep learning, MLOps, NLP",0.59,"Research, SQL, Software Engineering","computer vision, deep learning, MLOps, NLP",91754,7.34,0.26,True,Medium,7,Growing
8a241e0a-2438-4fb5-9806-9d11d5e19204,2016,Israel,Middle East,Dubai,Global Systems,Startup,Tech,Software Engineer,Lead,False,,0.01,"Business Analysis, Data Analysis, SQL, Statistics",Not Specified,60666,3.94,0.67,False,Low,8,Emerging
43a6a1b5-1262-4791-9eb9-69467733ef19,2022,Indonesia,Southeast Asia,Dubai,Future Analytics,Large,Healthcare,Data Scientist,Senior,True,"computer vision, LLMs, generative AI, machine learning",0.9,"Python, Communication, Business Analysis, Data Analysis","computer vision, LLMs, generative AI, machine learning",60811,6.34,0.12,True,Low,10,Growing
7240e821-157e-4db2-b5d0-4e3fc01a6f11,2015,Saudi Arabia,Middle East,Lagos,Future Analytics,Startup,Agriculture,Software Engineer,Executive,False,,0.13,"Project Management, Data Analysis, Python, SQL, Software Engineering, Cloud Computing",Not Specified,54030,-1.1,0.63,False,Low,15,Emerging
c620fd21-a09d-418c-985a-4c52c5e3c371,2014,India,South Asia,Sydney,NextGen Solutions,Small,Retail,Policy Analyst,Junior,False,,0.12,"Project Management, Python, Data Analysis, Research, Statistics, Cloud Computing",Not Specified,21294,-3.79,0.64,False,Medium,5,Emerging
3c7066bf-722f-4174-9c21-b8b35457c8d2,2012,Canada,North America,Nairobi,Prime Technologies,Startup,Tech,AI Researcher,Junior,False,,0.02,"Research, Software Engineering, Business Analysis, SQL, Communication",Not Specified,77578,3.87,0.72,False,High,1,Emerging
db891b94-a5fd-4095-bf0c-47d1f98bca5d,2012,Poland,Europe,Dubai,Future Technologies,Medium,Manufacturing,Operations Manager,Executive,False,,0.11,"Cloud Computing, Python, Project Management, Research",Not Specified,57721,4.87,0.89,False,Low,15,Emerging
7c7d44ef-2016-4a38-8a2f-e0b97fefd2d5,2015,Indonesia,Southeast Asia,Nairobi,Prime Systems,Startup,Tech,Software Engineer,Executive,False,,0.06,"Research, Data Analysis, Communication",Not Specified,33823,-1.66,0.84,False,Low,15,Emerging
fdb35585-129f-4c28-b6af-832ed54baf04,2023,Singapore,Southeast Asia,Sao Paulo,Future Solutions,Small,Healthcare,AI Researcher,Mid,False,,0.09,"Python, Communication, Cloud Computing, SQL",Not Specified,40290,-3.64,0.82,False,Low,14,Growing
7b625b36-bd0f-4a73-a676-e1f10c54d3c1,2015,Thailand,Southeast Asia,Berlin,NextGen Systems,Small,Retail,Systems Engineer,Lead,False,,0.12,"Project Management, Software Engineering, Research, Data Analysis, Python, Communication",Not Specified,37496,1.38,0.78,False,High,7,Emerging
2cb830b2-4030-4ae2-8bc0-dd5c5671e949,2021,South Africa,Africa,Seoul,Global Analytics,Small,Manufacturing,Operations Manager,Junior,False,,0.02,"Data Analysis, Statistics, Software Engineering, Research, Business Analysis, Python",Not Specified,23794,-1.95,0.81,False,High,2,Growing
c8cc6f0f-5e8b-415f-b0bb-735b07330c57,2011,South Korea,East Asia,Sao Paulo,Global Solutions,Large,Manufacturing,Data Scientist,Lead,False,,0.14,"Python, SQL, Business Analysis, Data Analysis, Project Management",Not Specified,58561,0.75,0.66,False,High,1,Emerging
e122817b-7915-4286-a44a-0fa22b88583d,2015,Bangladesh,South Asia,Sao Paulo,Prime Technologies,Startup,Agriculture,AI Researcher,Mid,False,,0.15,"Cloud Computing, Research, Business Analysis, Data Analysis, Python",Not Specified,20505,-1.65,0.76,False,Low,11,Emerging
82d53351-9a02-4448-bcaa-eeb6b8e1e344,2025,Sri Lanka,South Asia,Toronto,Future Systems,Enterprise,Agriculture,AI Researcher,Senior,False,,0.09,"SQL, Business Analysis, Data Analysis",Not Specified,29277,3.25,0.87,False,Medium,2,Growing
9c072f21-14b2-4c42-a362-579b72944614,2015,Italy,Europe,Singapore,NextGen Technologies,Small,Healthcare,Policy Analyst,Executive,False,,0.02,"Statistics, Communication, Data Analysis",Not Specified,79221,0.75,0.73,False,Medium,14,Emerging
97f55e73-86f0-4cd8-8ea6-fba92cbb3942,2013,United States,North America,Sao Paulo,NextGen Technologies,Startup,Manufacturing,Business Analyst,Junior,False,,0.17,"SQL, Research, Software Engineering",Not Specified,75063,-4.08,0.62,False,High,2,Emerging
c0d57fc9-ccb8-424c-b3a3-960678589b1a,2020,Netherlands,Europe,New York,NextGen Solutions,Medium,Manufacturing,Product Manager,Senior,False,,0.14,"Statistics, Data Analysis, SQL, Software Engineering, Business Analysis, Cloud Computing",Not Specified,68542,0.8,0.85,False,Low,6,Growing
96014d0d-b875-49c5-8ed5-952a34a90771,2016,Saudi Arabia,Middle East,Sydney,Global Technologies,Startup,Healthcare,Software Engineer,Intern,False,,0.15,"Software Engineering, SQL, Cloud Computing",Not Specified,52127,-4.81,0.75,False,Low,2,Emerging
93ecf402-790d-4b9f-98c5-987f229c714a,2016,Australia,Oceania,Paris,Prime Solutions,Small,Manufacturing,Research Scientist,Junior,False,,0.11,"SQL, Data Analysis, Statistics, Project Management, Business Analysis, Communication",Not Specified,87597,-4.01,0.66,False,High,7,Emerging
